"Work_Year","Field","Job_Title","Experience_Level","Work_Time_Arrangement","Work_Office_Arrangement","Company_Size","Continent","Country","Company_Location_Code3","Salary_USD"
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",145000
2024,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",237500
2024,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",137750
2024,"Research & Development   (general)","Engineering Manager","Mid","Full-time","In-Person","M","Americas","United States","USA",410000
2024,"Research & Development   (general)","Engineering Manager","Mid","Full-time","In-Person","M","Americas","United States","USA",224000
2024,"Machine Learning","Machine Learning Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",237500
2024,"Machine Learning","Machine Learning Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",137750
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",355000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",194000
2024,"Machine Learning","Machine Learning Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",168150
2024,"Machine Learning","Machine Learning Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",119000
2024,"Machine Learning","Machine Learning Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",237500
2024,"Machine Learning","Machine Learning Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",137750
2024,"Machine Learning","Machine Learning Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",237500
2024,"Machine Learning","Machine Learning Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",137750
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","Canada","CAN",210960
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","Canada","CAN",117000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","Canada","CAN",276760
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","Canada","CAN",148960
2024,"Machine Learning","Machine Learning Scientist","Entry","Full-time","In-Person","M","Americas","United States","USA",237500
2024,"Machine Learning","Machine Learning Scientist","Entry","Full-time","In-Person","M","Americas","United States","USA",137750
2024,"Machine Learning","Machine Learning Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",250000
2024,"Machine Learning","Machine Learning Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",145000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",355000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",145000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",337250
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",137750
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",168150
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",106400
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",147000
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",112200
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",355000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",136800
2024,"Data Science","Research Scientist","Entry","Full-time","In-Person","M","Americas","United States","USA",250000
2024,"Data Science","Research Scientist","Entry","Full-time","In-Person","M","Americas","United States","USA",145000
2024,"Data Science","Research Scientist","Entry","Full-time","In-Person","M","Americas","United States","USA",147000
2024,"Data Science","Research Scientist","Entry","Full-time","In-Person","M","Americas","United States","USA",112200
2024,"Data Science","Research Scientist","Entry","Full-time","In-Person","M","Americas","United States","USA",139650
2024,"Data Science","Research Scientist","Entry","Full-time","In-Person","M","Americas","United States","USA",106590
2024,"Data Science","Research Scientist","Entry","Full-time","In-Person","M","Americas","United States","USA",341734
2024,"Data Science","Research Scientist","Entry","Full-time","In-Person","M","Americas","United States","USA",177688
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",147000
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",112200
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",139650
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",106590
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",177000
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",112200
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",139650
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",106590
2024,"Data Science","Research Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",237500
2024,"Data Science","Research Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",137750
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",147000
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",112200
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",355000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",145000
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",139650
2024,"Software Development   (general)","Software Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",106590
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",337250
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",137750
2024,"Machine Learning","Machine Learning Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",237500
2024,"Machine Learning","Machine Learning Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",137750
2024,"Data Science","Research Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",250000
2024,"Data Science","Research Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",145000
2024,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",259200
2024,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",136800
2024,"Research & Development   (general)","Engineering Manager","Mid","Full-time","In-Person","M","Americas","United States","USA",340100
2024,"Research & Development   (general)","Engineering Manager","Mid","Full-time","In-Person","M","Americas","United States","USA",199500
2024,"Research & Development   (general)","Engineering Manager","Mid","Full-time","In-Person","M","Americas","United States","USA",358000
2024,"Research & Development   (general)","Engineering Manager","Mid","Full-time","In-Person","M","Americas","United States","USA",210000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",250000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",145000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","Canada","CAN",210960
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","Canada","CAN",117000
